564,627,546
676,743,627
668,804,638
658,828,658
644,839,712
628,871,806
610,874,904
591,900,958
533,927,1023
551,840,1023
567,779,1023
555,713,1023
545,642,1023
536,569,1023
521,485,1023
512,419,1023
497,401,1023
488,424,1023
490,422,1023
488,385,1023
481,349,1010
456,314,953
451,296,880
449,288,807
437,333,740
457,324,648
481,322,561
523,378,502
560,480,467
604,547,439
608,539,417
607,507,404
613,538,394
629,612,389
628,676,381
632,751,383
623,803,430
620,841,501
623,882,547
627,916,586
636,934,636
638,933,684
639,929,733
643,950,776
655,937,828
639,905,894
655,888,922
653,886,962
641,782,1020
615,653,1023
