571,604,548
671,671,687
659,707,738
642,727,784
629,757,821
619,779,843
601,792,849
592,811,916
630,809,847
578,896,1023
624,891,910
607,904,923
619,886,964
605,851,1013
578,814,1023
574,768,1023
559,685,1023
549,610,1023
541,550,1023
531,501,1023
503,442,1023
480,256,1023
439,123,1023
402,139,1023
414,166,978
417,164,879
415,170,807
421,199,745
419,226,714
396,272,680
382,301,603
363,336,470
389,426,319
466,586,223
550,758,173
595,853,168
595,873,185
573,888,211
557,948,239
556,1023,267
566,1023,335
561,1023,405
516,1023,545
534,1023,687
547,1023,868
548,1023,1023
555,892,1023
525,785,1023
476,621,1023
507,501,1023
