576,513,654
672,603,757
663,604,785
664,604,800
660,593,801
666,600,816
659,613,821
657,608,835
656,610,860
654,606,886
652,590,888
584,594,1023
664,587,873
678,582,841
688,581,813
698,556,836
701,585,827
684,595,860
682,589,882
675,583,871
678,589,851
680,593,829
682,592,812
682,595,800
681,596,772
680,585,755
681,598,737
678,601,721
680,609,690
681,576,671
680,622,638
682,653,628
679,676,616
674,698,615
666,750,623
660,814,658
652,867,698
647,897,733
624,840,794
600,818,890
621,856,1000
612,851,1023
585,789,1023
568,693,1023
564,637,1023
554,591,1023
553,540,1023
535,435,1023
522,336,1023
484,247,1023
