521,541,712
675,629,769
667,626,770
660,634,789
665,629,801
658,626,805
667,643,791
664,643,810
663,645,837
677,625,786
676,632,895
668,592,825
665,598,775
680,614,799
673,588,824
660,604,846
662,606,856
667,629,849
674,660,833
678,686,803
673,713,778
660,755,759
667,812,756
677,847,767
681,865,789
663,850,818
645,834,870
640,808,944
622,787,1023
593,739,1023
557,685,1023
527,579,1023
503,447,1023
470,369,1023
465,269,1023
444,198,1023
422,216,1023
422,227,1023
398,237,1023
387,228,983
366,207,891
348,266,810
373,290,736
361,306,657
354,370,571
379,444,486
429,521,367
509,595,282
541,671,256
573,700,278
