603,557,676
714,607,764
688,636,780
701,643,738
680,645,737
688,663,689
686,665,653
687,704,643
672,776,673
650,807,763
676,818,826
643,820,846
631,856,932
683,808,727
659,873,804
662,915,867
655,952,948
649,973,988
654,943,1007
643,865,998
627,804,999
613,725,998
597,639,1008
582,598,1023
560,527,1023
534,448,1023
509,340,1023
497,278,1023
458,263,1023
417,254,1023
431,213,1023
441,211,1023
422,240,992
399,228,964
369,230,907
322,256,838
254,296,720
245,345,542
306,350,373
381,457,257
462,567,197
514,621,164
533,656,149
553,682,143
542,707,174
551,779,221
530,871,268
525,979,329
513,1023,401
526,1023,476
