552,500,713
672,640,794
677,653,779
671,646,745
661,647,728
662,654,735
660,654,730
656,666,755
644,671,810
626,685,848
633,721,874
641,740,847
554,729,1007
661,787,824
662,772,774
661,790,777
662,793,783
639,822,827
649,862,859
642,899,890
625,871,906
605,849,928
580,825,955
557,813,1009
533,733,1023
495,556,1023
468,342,1023
429,256,1023
390,301,1023
357,343,1023
343,365,1023
387,368,1023
355,316,1023
284,286,1015
223,212,908
173,195,753
198,314,580
243,389,428
313,449,286
418,564,199
516,650,148
560,684,114
579,679,101
578,659,107
567,671,145
564,732,197
559,801,242
556,881,296
563,950,368
566,1023,487
