560,544,673
683,633,666
674,664,662
672,675,655
666,704,664
661,730,678
660,793,711
650,847,746
639,861,728
610,809,677
631,866,782
611,843,886
620,848,951
587,812,1023
573,765,1023
570,710,1023
547,659,1023
538,569,1023
519,493,1023
501,439,1023
494,357,1023
475,311,1023
466,311,1023
464,353,1023
469,372,1023
463,364,989
452,345,943
430,305,868
387,308,770
422,300,633
445,298,539
465,308,464
493,358,415
527,408,371
553,454,335
568,522,312
588,583,294
595,623,286
597,665,273
597,708,256
592,789,257
579,868,328
578,958,449
585,1023,550
595,1023,630
613,1023,710
615,1023,795
615,1009,861
615,965,936
632,889,1009
