560,490,648
663,648,763
678,655,821
670,648,809
670,651,794
668,655,795
659,643,819
655,647,856
651,641,876
648,650,910
644,648,894
681,619,777
631,622,909
657,612,848
677,601,809
677,618,803
669,611,813
662,622,804
660,621,792
666,596,788
660,599,770
664,625,721
677,679,662
680,754,609
683,835,560
665,889,539
634,980,560
632,1023,650
584,1011,779
538,970,909
536,987,1019
517,1010,1023
486,953,1023
456,861,1023
414,794,1023
374,699,1023
328,559,1023
321,453,1023
330,340,1023
304,256,1023
298,245,1023
293,282,1023
270,239,1023
273,154,978
302,134,874
336,215,795
362,234,736
325,228,662
279,308,555
293,331,409
