589,565,586
673,633,684
684,676,654
681,725,658
652,758,690
643,809,778
624,832,828
612,851,898
580,875,987
620,844,931
584,833,1023
622,761,1023
619,701,1003
619,671,1023
595,624,1023
606,567,1023
595,521,1023
576,471,1023
565,415,1023
555,387,1023
538,359,1023
522,334,1023
510,312,1023
496,280,951
491,266,863
489,253,791
497,265,734
492,255,685
487,269,654
491,303,607
499,396,539
531,492,472
554,556,421
579,606,411
583,617,400
584,631,378
589,698,335
611,797,307
617,877,321
631,974,353
624,1023,433
597,1023,533
625,1023,602
627,1023,738
648,1023,842
643,1020,893
630,931,949
636,861,972
631,821,1016
627,729,1023
