569,628,806
639,676,820
617,676,813
630,662,793
635,652,802
627,642,834
636,675,903
625,672,939
696,648,739
630,633,882
635,577,763
658,596,773
668,609,812
654,606,855
646,592,871
647,580,864
651,567,870
649,564,862
648,565,839
655,572,819
650,574,808
656,577,799
656,574,786
652,584,769
654,594,740
663,602,704
661,626,674
666,660,653
670,698,648
661,740,647
659,779,657
640,840,683
629,918,752
620,940,814
596,918,885
563,904,969
558,916,1023
535,910,1023
504,865,1023
482,834,1023
469,816,1023
446,737,1023
398,634,1023
361,504,1023
356,384,1023
364,339,1023
355,315,1023
346,275,1023
355,240,1023
339,275,995
