582,594,672
656,633,762
652,664,845
662,655,834
670,655,783
665,649,775
667,646,802
653,636,813
656,646,824
648,658,799
648,642,887
653,620,866
593,619,1004
671,604,879
661,588,857
671,569,875
678,603,865
673,601,878
663,588,880
661,572,872
658,568,846
662,566,803
664,576,745
677,644,668
696,711,591
705,765,547
701,812,513
676,839,509
659,882,547
632,922,593
580,1023,688
588,1023,786
564,1023,887
537,1012,992
507,987,1023
454,946,1023
423,859,1023
392,767,1023
369,691,1023
324,571,1023
285,410,1023
267,107,1023
224,14,1023
251,19,1023
313,150,1023
357,271,981
360,315,911
324,289,839
281,224,696
309,199,497
