611,388,639
669,568,819
730,600,719
724,648,618
725,686,610
720,735,572
703,795,524
688,874,536
611,901,614
682,991,564
626,976,735
613,970,746
555,996,993
588,894,937
539,878,1023
532,722,1023
503,513,1023
503,457,1023
524,474,1023
517,458,1023
492,406,1023
481,364,1023
471,323,1023
460,295,1023
461,241,1023
451,233,1010
449,278,944
438,290,865
400,322,760
405,327,636
426,323,528
478,365,453
517,399,420
536,437,396
575,485,379
587,501,376
588,531,370
601,594,354
609,659,336
607,682,322
601,713,308
594,764,297
572,823,295
574,939,331
582,1023,409
572,1023,500
554,1023,605
540,1023,696
542,1023,792
568,1023,875
