498,513,568
653,632,703
692,670,715
676,681,671
689,701,649
674,717,663
670,752,680
657,798,665
655,864,666
642,910,700
611,882,754
560,942,936
591,896,930
564,836,961
543,810,1023
538,744,1023
510,694,1023
494,618,1023
482,538,1023
475,481,1023
456,398,1023
429,344,1023
396,317,1023
379,280,1023
364,253,1023
370,268,1021
376,302,935
372,279,860
363,291,790
360,325,709
353,336,597
328,374,491
404,423,362
476,500,275
538,575,222
592,642,202
606,678,213
595,662,252
584,667,288
574,720,290
570,787,267
574,863,246
554,902,287
505,926,334
470,1023,446
476,1023,642
475,1023,819
504,1023,998
509,1003,1023
492,900,1023
