589,507,670
648,629,760
657,663,796
651,665,814
644,648,798
649,644,796
643,646,801
641,649,847
633,650,874
625,642,906
671,640,772
644,629,905
654,603,837
657,593,824
671,588,853
657,570,888
654,554,907
652,560,904
649,563,892
651,560,866
655,567,843
653,584,812
663,577,777
658,542,743
665,553,718
676,637,678
676,717,638
683,750,606
677,735,592
653,757,591
626,784,603
614,838,619
585,874,650
574,944,730
576,1008,838
552,984,937
525,1004,1015
492,1002,1023
426,949,1023
390,830,1023
363,778,1023
370,729,1023
372,614,1023
366,457,1023
336,375,1023
373,318,1023
376,344,1023
357,351,1023
337,313,1023
294,217,1016
