672,578,668
685,668,758
683,710,765
675,725,765
671,748,775
649,748,713
656,803,634
674,798,684
644,810,818
615,843,954
604,841,1023
641,848,965
620,875,1023
673,833,846
659,795,866
641,775,914
619,754,1013
599,718,1023
582,679,1023
573,590,1023
545,379,1023
497,222,1023
487,205,1023
478,252,1023
450,215,1023
417,216,1023
400,132,1023
357,63,906
321,21,768
297,20,665
308,40,555
332,165,450
369,280,343
345,344,232
346,462,77
418,596,9
469,830,3
535,1023,4
485,1023,6
454,1023,63
444,1023,321
394,1023,511
399,1023,692
449,1023,826
460,1023,1003
481,1000,1023
479,993,1023
450,913,1023
435,733,1023
420,396,1023
