624,514,648
687,601,683
694,673,628
693,721,607
690,774,574
670,829,570
665,872,608
647,933,645
600,943,734
588,947,812
614,954,669
603,1023,927
586,958,1003
588,916,1023
576,806,1023
560,701,1023
554,627,1023
529,563,1023
525,444,1023
503,361,1023
494,336,1023
490,324,1023
482,323,1023
474,319,1023
472,312,1023
474,319,1005
466,318,956
457,326,896
445,314,827
449,327,741
459,352,653
480,361,576
515,376,509
550,393,452
573,427,423
603,472,390
617,515,384
624,561,381
635,613,383
642,655,386
643,663,379
638,701,383
640,752,403
632,804,436
623,848,462
613,883,479
599,925,553
603,977,650
605,1023,749
615,1023,846
