535,529,802
658,628,697
672,651,731
668,652,726
670,666,729
663,674,762
658,711,798
651,741,894
604,752,1009
479,740,1023
557,694,1023
528,698,1023
534,722,1023
516,705,1023
502,726,1023
491,721,1023
476,685,1023
481,660,1023
480,649,954
464,616,846
426,541,636
456,510,390
497,497,185
556,523,14
592,457,2
640,435,1
666,518,1
619,546,1
536,595,2
483,722,11
403,779,106
321,768,239
210,782,455
135,820,930
79,908,1023
63,918,1023
113,851,1023
170,736,1023
240,739,1023
267,808,1023
263,725,1023
261,733,1023
281,732,1023
332,696,820
367,659,574
451,631,333
532,578,98
616,539,7
681,479,2
708,437,1
