629,646,716
645,626,727
660,636,717
648,624,705
648,619,697
642,618,709
637,628,702
624,649,730
634,687,761
598,711,885
591,729,870
620,761,1023
558,744,1023
548,745,1023
540,735,1023
528,699,1023
512,695,1023
501,728,1023
490,708,1023
464,728,1023
460,667,1023
450,629,924
440,602,730
454,571,529
488,533,360
502,501,209
540,465,26
561,446,4
566,411,2
552,404,1
539,425,1
503,519,5
488,618,39
454,631,152
424,648,248
379,685,457
353,769,788
321,845,1023
318,894,1023
332,856,1023
347,785,1023
364,748,1023
405,870,1023
410,774,1023
389,713,1023
396,688,1023
425,694,1023
435,654,892
434,605,697
458,563,483
