573,613,724
655,684,791
638,719,968
632,717,1023
604,705,1023
584,760,1023
585,808,1023
566,801,1023
504,787,1023
532,806,1023
530,796,1023
518,813,1023
515,774,977
496,708,925
477,640,858
463,570,746
451,525,550
438,467,272
499,423,22
538,398,4
581,361,2
570,332,1
546,342,1
516,437,2
467,517,4
403,603,9
343,729,107
323,879,291
262,875,435
220,915,681
196,1023,1023
180,1023,1023
185,1023,1023
202,891,1023
241,705,1023
331,924,1023
297,833,1023
238,790,1023
210,831,1023
194,837,1023
231,791,867
231,723,589
291,602,230
349,517,8
420,423,1
523,305,0
562,285,0
520,304,0
468,379,0
398,515,4
