609,635,776
676,651,721
658,664,747
667,693,831
660,715,873
651,705,968
636,684,1023
608,656,1023
609,704,1023
588,667,1023
582,673,1023
559,702,1023
531,707,1023
508,687,1023
488,685,1023
475,666,907
460,652,740
449,607,540
457,565,320
485,548,46
530,489,3
581,466,1
601,455,1
580,471,1
507,504,2
460,586,8
394,648,36
333,733,214
283,790,347
240,840,541
199,896,882
158,975,1023
165,948,1023
180,821,1023
200,687,1023
276,771,1023
298,745,1023
259,646,1023
236,665,1023
225,726,1023
240,745,1010
262,724,780
285,669,536
307,572,228
396,510,8
519,460,2
610,427,0
641,388,1
584,374,0
522,450,1
