622,574,728
677,640,764
674,671,829
684,664,803
684,674,853
679,675,859
621,673,1023
614,670,946
611,618,936
491,617,1023
530,598,1023
543,591,1023
542,626,1023
536,629,1023
514,636,1023
510,641,1023
509,662,1023
515,678,977
517,648,889
512,609,778
498,541,599
502,506,381
543,502,121
609,507,9
668,567,3
711,560,2
708,590,2
675,640,2
634,740,7
593,849,43
551,921,192
475,884,293
373,792,429
274,667,785
179,697,1023
177,759,1023
209,744,1023
244,620,1023
266,568,1023
317,632,1023
332,650,1023
349,696,1023
377,740,1023
385,753,890
416,697,665
455,636,470
514,591,236
572,562,10
676,514,1
751,492,1
