513,616,800
641,648,776
633,639,809
645,635,790
643,645,803
646,665,824
632,678,902
596,689,1023
535,704,1023
572,659,1023
506,715,1023
543,671,1023
543,672,1023
515,686,1023
500,646,1023
476,623,1023
470,572,817
468,541,612
518,547,356
542,534,143
575,498,11
605,493,3
619,497,2
602,508,2
563,530,2
538,584,10
500,623,96
451,637,202
408,678,332
375,714,584
345,747,956
328,779,1023
318,801,1023
323,731,1023
345,663,1023
462,683,1023
405,792,1023
369,736,1023
377,677,1023
384,649,1023
419,633,895
464,619,726
492,590,543
525,545,346
556,516,142
584,494,11
631,465,3
648,470,2
626,490,5
600,533,17
