583,420,210
671,443,8
685,483,12
636,575,171
586,681,464
519,745,758
466,750,1023
395,891,1023
447,945,1023
520,1023,1023
491,1023,1023
549,1017,1023
547,840,1023
555,822,1023
518,765,1023
513,722,1023
501,655,1005
478,616,920
463,579,821
449,543,678
452,519,426
496,526,127
561,511,6
630,458,1
648,397,1
602,333,1
576,337,3
541,407,8
472,425,24
407,526,139
363,744,417
320,899,714
301,986,1023
272,987,1023
279,1023,1023
339,1023,1023
353,1023,1023
418,1013,1023
402,815,1023
393,773,1023
342,731,1023
330,699,1023
315,699,1023
306,683,822
304,645,645
334,610,486
385,583,295
427,511,95
505,441,9
561,418,2
