647,563,944
716,568,912
700,562,963
671,558,984
689,550,890
680,564,856
696,601,847
708,608,856
696,622,870
655,688,872
669,559,755
658,610,723
684,566,579
693,578,511
693,587,440
703,571,321
633,598,397
700,574,217
701,582,159
702,611,77
683,627,63
636,661,100
563,726,229
518,807,440
459,766,641
374,699,820
344,672,1023
342,641,1023
304,673,1023
363,685,1023
418,576,1023
388,485,1023
447,472,1023
463,487,1023
440,495,1023
417,527,1023
401,537,1023
389,536,959
387,556,762
387,596,582
434,602,338
483,611,128
537,592,25
578,542,13
609,513,7
636,527,4
647,574,4
640,595,10
608,620,37
591,655,182
