660,623,830
610,658,839
636,677,804
649,680,849
639,696,896
620,715,1023
591,699,1023
564,694,1023
568,675,1023
534,697,1023
491,743,1023
471,737,1023
470,739,1023
467,733,1023
466,706,871
460,636,671
484,559,461
503,517,231
540,486,23
574,479,5
594,470,3
592,477,2
572,457,3
560,493,7
530,518,22
500,557,143
478,596,258
450,616,344
419,656,523
386,722,839
361,772,1023
350,784,1023
338,769,1023
356,731,1023
389,725,1023
418,764,1023
407,769,1023
402,724,1023
412,723,1023
435,707,998
452,672,865
476,611,683
488,539,482
539,504,223
568,481,16
601,436,3
637,428,2
624,436,3
602,454,6
570,500,22
