622,606,686
666,637,732
651,650,750
650,664,798
641,681,858
634,688,944
620,666,960
609,665,1006
649,677,1008
671,665,1023
610,684,1023
605,713,1023
603,711,1023
591,750,1023
576,751,1023
560,738,1023
556,742,1023
542,717,969
530,680,906
509,642,825
501,598,716
507,563,566
518,573,375
556,519,217
565,482,75
584,455,7
597,429,1
598,473,1
575,531,1
506,603,2
412,690,8
355,788,119
292,813,271
210,835,382
162,849,853
72,875,1023
65,896,1023
129,809,1023
211,739,1023
269,673,1023
308,801,1023
274,719,1023
262,764,1023
250,790,1023
268,765,801
313,746,541
357,693,201
456,599,6
546,509,1
625,404,1
