594,643,842
658,642,749
653,643,776
652,646,806
644,654,850
642,670,882
638,675,915
627,670,1017
623,669,1023
527,679,1023
619,659,1023
629,652,1023
613,688,1023
608,695,1023
603,713,1023
595,704,1023
596,693,988
595,701,921
597,696,871
597,674,840
595,656,806
594,629,778
596,615,750
580,605,720
569,561,631
581,528,546
588,500,457
607,482,405
591,445,374
573,407,292
564,427,61
586,486,1
612,548,1
564,562,1
444,592,1
337,692,11
258,844,183
171,993,386
57,963,842
22,900,1023
48,926,1023
151,929,1023
236,827,1023
318,741,1023
371,838,1023
347,768,1023
289,729,1023
284,731,1023
282,740,938
313,746,664
