668,577,745
677,617,766
723,620,769
683,624,795
701,637,777
696,650,761
695,638,747
699,663,766
703,678,806
714,686,809
593,702,1023
692,706,1023
635,715,1023
724,654,1023
643,600,1023
658,575,1023
612,549,1023
570,569,1023
527,584,1023
489,571,1023
456,562,982
437,548,765
450,564,529
449,624,334
479,683,132
500,646,17
511,577,5
534,546,2
546,554,1
556,551,2
523,590,6
495,615,37
472,629,236
456,622,372
436,626,517
430,646,769
417,717,1023
439,663,1023
429,650,1023
479,526,1023
512,620,1023
538,691,1023
499,655,1023
522,616,1023
523,597,1023
508,598,1023
503,579,1023
498,597,889
514,627,720
523,615,591
