516,616,842
641,652,730
644,644,764
643,676,751
648,686,782
642,686,816
632,682,912
622,696,992
539,713,1023
583,691,1023
482,753,1023
570,701,1023
557,694,1023
532,698,1023
510,700,1023
486,710,1023
465,699,1023
461,679,931
442,643,790
465,593,633
475,556,453
500,520,240
503,478,75
523,457,9
548,466,2
569,465,1
570,493,1
534,497,2
515,567,6
484,622,44
453,654,199
402,650,361
368,690,632
335,754,1010
334,812,1023
360,831,1023
362,794,1023
417,769,1023
441,745,1023
456,784,1023
466,745,1023
428,694,1023
439,653,1023
461,631,959
476,590,792
502,579,608
538,555,422
565,531,205
593,476,23
624,425,7
