616,625,808
671,595,684
667,598,652
664,618,608
678,617,584
677,643,622
655,644,689
652,680,810
634,694,911
566,716,981
567,701,1023
615,716,1023
593,711,1023
542,688,1023
541,688,1023
528,668,1023
508,683,1023
482,668,1023
488,644,1023
478,627,988
473,582,820
461,523,665
448,492,496
468,450,267
517,452,38
548,467,6
579,478,1
600,490,1
571,495,1
526,521,3
479,624,15
438,687,161
386,696,301
331,680,454
272,708,719
270,779,1023
274,819,1023
287,777,1023
324,757,1023
360,701,1023
399,661,1023
416,708,1023
408,678,1023
373,652,1023
403,666,1023
415,661,1016
441,633,871
449,584,739
474,563,572
514,545,358
