543,600,724
650,633,716
650,648,718
637,673,758
627,714,831
612,729,926
598,687,1023
580,690,1023
515,690,1023
548,732,1023
530,748,1023
504,792,1023
465,788,1023
422,777,1023
385,761,1023
366,746,981
350,722,816
324,647,625
305,572,353
328,497,18
421,435,1
510,409,0
533,391,0
521,356,0
481,354,1
433,459,1
388,585,6
311,654,50
245,699,197
184,778,352
134,911,641
101,1023,1023
95,1023,1023
110,1020,1023
172,935,1023
215,868,1023
281,730,1023
307,873,1023
271,775,1023
226,733,1023
211,762,1023
268,759,922
272,718,807
305,671,657
295,607,507
295,501,180
369,392,3
495,334,0
568,302,0
567,325,0
