540,494,920
638,622,828
625,628,864
622,601,863
593,548,920
564,450,1023
496,373,1023
473,319,1023
461,320,1023
475,360,1023
503,380,1001
523,427,946
527,456,914
528,521,809
544,629,720
559,745,601
596,941,454
644,1023,314
706,1023,214
754,1023,134
774,1023,106
776,1023,122
764,1023,188
708,1023,289
640,1023,382
576,1023,461
523,1022,528
448,959,604
360,866,718
235,606,896
146,69,1023
97,0,1023
147,0,1023
208,2,1023
223,2,1023
229,1,1023
225,4,1023
234,17,1023
281,167,936
341,389,716
392,617,495
442,892,282
558,1023,61
685,1023,15
737,1023,13
762,1023,41
780,1023,212
746,1023,242
665,1023,235
561,976,326
