538,749,823
687,707,765
682,700,789
686,712,763
679,716,780
660,698,841
633,682,931
617,663,1006
605,601,1023
581,553,1023
591,422,1023
604,362,1023
584,392,1023
589,394,1023
574,399,1023
579,467,949
587,564,871
610,647,794
625,710,674
628,786,529
674,958,306
727,1023,45
802,1023,7
826,1023,5
733,1023,14
693,1023,218
613,1023,416
550,1023,536
504,914,570
454,876,604
372,723,773
260,311,1017
198,3,1023
185,0,1023
232,1,1023
292,4,1023
306,5,1023
310,7,1023
310,27,1023
334,181,1023
370,321,809
443,618,503
529,738,209
638,1023,20
728,1023,6
751,1023,5
752,1023,21
732,1023,219
717,1023,393
665,1023,455
