591,655,860
636,641,900
599,508,672
663,627,762
662,644,782
644,641,831
614,618,913
576,577,1023
562,531,1023
551,503,1023
519,395,1023
542,376,1023
557,384,1023
533,334,1023
529,374,1012
547,418,992
540,418,937
547,444,863
556,509,791
567,606,692
587,789,552
581,961,387
634,1023,248
688,1023,117
731,1023,35
748,1023,28
759,1023,64
710,1023,154
625,1023,260
555,1023,386
474,1022,504
391,989,590
297,871,706
174,653,900
78,73,1023
54,0,1023
90,0,1023
163,0,1023
181,1,1023
185,1,1023
185,4,1023
176,21,1023
198,241,927
273,339,714
356,564,517
376,803,349
479,1023,146
610,1023,17
699,1023,6
754,1023,6
