605,585,783
693,649,764
698,676,818
683,699,818
677,707,820
674,713,857
631,680,968
617,633,1023
580,580,1023
567,502,1023
556,444,1023
553,453,1023
584,421,1023
551,419,1023
559,475,1023
563,533,972
570,569,893
578,546,802
592,550,697
609,619,586
610,723,406
668,844,210
726,1023,32
782,1023,10
790,1023,7
756,1023,11
701,1023,68
629,1023,226
576,1023,350
517,1023,399
467,1002,435
405,948,526
317,821,716
203,604,969
104,84,1023
91,0,1023
149,0,1023
222,2,1023
260,3,1023
293,5,1023
289,13,1023
338,106,1023
381,286,868
431,448,673
478,588,483
545,776,344
603,1010,218
687,1023,116
740,1023,87
770,1023,76
