556,743,778
699,715,716
677,706,765
654,653,823
612,567,940
546,453,1023
504,293,1023
462,237,1023
465,290,1023
465,299,1023
509,416,1023
506,403,1023
505,474,969
518,539,883
538,649,726
534,810,498
587,1023,232
692,1023,12
779,1023,4
834,1023,4
764,1023,7
730,1023,77
656,1023,291
583,1023,440
519,1011,500
473,937,513
403,857,590
286,626,849
174,110,1023
132,2,1023
159,0,1023
206,2,1023
242,3,1023
249,4,1023
262,9,1023
249,46,1023
310,252,911
356,474,659
441,686,375
558,1009,78
687,1023,9
791,1023,7
815,1023,15
804,1023,74
802,1023,173
742,1023,268
645,1023,355
556,923,422
470,852,550
362,752,793
