611,686,842
692,667,728
669,667,771
670,692,792
662,705,803
656,708,841
634,679,905
608,598,1023
562,452,1023
528,314,1023
505,222,1023
487,127,1023
487,158,1023
486,276,1023
472,398,1023
461,484,1023
472,562,832
517,657,565
559,827,299
633,1023,36
730,1023,5
774,1023,3
746,1023,4
697,1023,17
639,1023,236
595,1023,412
547,1023,457
508,1023,479
470,1023,519
414,941,567
314,666,791
218,251,1023
195,24,1023
184,3,1023
200,0,1023
241,0,1023
274,0,1023
273,4,1023
323,23,1023
344,138,1011
395,305,761
440,422,613
477,631,480
533,875,339
609,1023,159
691,1023,23
752,1023,15
747,1023,12
729,1023,14
705,1023,143
