538,832,863
670,739,724
665,717,767
656,657,791
617,579,868
571,439,1023
485,263,1023
451,229,1023
470,257,1023
439,263,1023
456,291,1023
475,351,1017
469,443,982
458,508,890
462,624,721
479,707,511
510,1015,294
601,1023,43
710,1023,5
792,1023,4
796,1023,4
738,1023,10
657,1023,101
565,1023,286
491,1023,396
427,1001,460
377,955,499
274,894,616
114,782,877
16,496,1023
10,0,1023
9,0,1023
17,0,1023
77,3,1023
90,5,1023
34,6,1023
102,20,1023
118,219,932
200,389,674
283,578,387
407,776,141
516,1023,10
684,1023,4
817,1023,4
782,1023,4
772,1023,18
745,1023,93
663,1023,225
571,1023,335
496,942,443
