621,686,802
638,655,767
602,592,876
562,508,1011
488,336,1023
439,222,1023
411,178,1023
417,208,1023
415,234,1023
442,293,1023
493,378,936
475,419,915
503,493,754
532,604,641
554,753,537
608,1005,392
647,1023,211
728,1023,23
798,1023,7
833,1023,6
769,1023,30
713,1023,211
627,1023,361
573,1023,469
517,958,526
461,932,578
334,867,764
223,631,970
107,17,1023
94,0,1023
132,0,1023
202,1,1023
218,2,1023
223,4,1023
227,12,1023
212,67,1023
265,300,830
321,507,592
423,770,268
570,1023,15
715,1023,5
788,1023,4
787,1023,8
769,1023,34
749,1023,168
680,1023,291
582,1023,405
508,931,488
439,872,578
331,797,795
