617,621,848
689,675,747
678,706,790
668,687,811
649,684,868
622,661,968
588,565,1023
545,460,1023
511,414,1023
527,377,1023
538,393,1023
530,403,1023
552,421,968
550,485,898
564,558,811
567,603,726
579,700,613
597,830,483
636,1014,341
715,1023,151
767,1023,23
816,1023,10
806,1023,10
764,1023,39
698,1023,228
619,1023,356
564,980,424
523,944,467
451,899,609
323,717,841
230,314,1023
185,7,1023
180,0,1023
227,1,1023
297,7,1023
302,10,1023
296,13,1023
314,34,1023
315,182,1014
365,386,774
435,626,538
548,870,285
644,1023,67
732,1023,15
766,1023,12
760,1023,23
760,1023,133
747,1023,250
694,1023,326
612,1023,436
