677,680,814
688,713,756
689,726,773
698,713,782
670,671,829
644,620,949
606,517,1023
590,423,1023
535,423,1023
529,438,1023
542,408,1023
572,401,932
586,434,918
584,460,828
607,535,785
620,620,706
639,680,572
674,802,456
702,984,330
732,1023,184
780,1023,38
813,1023,14
796,1023,19
740,1023,126
674,1023,278
613,1023,417
562,1008,506
521,980,553
464,928,609
364,784,751
245,375,989
153,5,1023
132,0,1023
186,0,1023
250,5,1023
281,9,1023
285,10,1023
261,19,1023
273,179,1023
323,413,800
377,682,594
450,964,334
590,1023,125
703,1023,24
770,1023,9
799,1023,8
803,1023,23
770,1023,123
702,1023,249
607,1023,389
