520,472,837
619,586,820
610,590,824
606,584,819
607,594,817
605,601,818
606,602,828
604,600,832
605,594,841
599,590,848
604,593,845
602,594,843
600,598,840
600,601,844
613,596,836
620,589,778
600,599,863
598,595,843
609,588,825
615,589,819
614,599,810
614,593,808
617,599,799
618,590,796
619,591,813
610,589,822
617,590,818
613,584,820
613,584,825
611,573,825
610,586,829
611,592,831
610,594,840
608,600,846
611,605,844
609,597,843
607,600,836
609,590,827
612,590,810
615,582,813
612,588,824
617,593,840
613,597,838
615,612,830
613,610,823
614,602,820
610,591,819
614,585,814
615,584,811
618,595,808
