630,577,860
628,576,864
627,572,857
623,571,843
625,573,840
621,568,832
625,570,820
626,566,809
628,565,808
644,558,740
657,565,788
638,564,822
623,590,844
639,562,819
633,569,823
641,551,813
636,562,820
638,560,824
638,565,822
639,566,824
638,568,819
639,573,818
636,573,824
639,573,828
638,573,828
637,575,825
638,579,822
638,580,819
639,578,822
638,576,822
640,578,826
640,577,827
640,574,830
638,572,822
640,573,820
640,571,822
640,574,819
639,577,814
639,575,810
640,575,814
634,574,819
639,582,831
631,579,840
636,543,823
631,601,825
628,558,881
647,587,799
634,580,815
636,571,836
634,569,839
