647,596,699
628,581,809
625,588,806
626,587,812
627,590,817
629,591,825
630,588,829
629,585,827
628,580,831
626,574,834
625,574,842
625,572,842
625,575,840
625,579,830
642,572,760
621,591,840
630,586,819
640,584,804
632,589,808
630,593,815
634,591,813
631,593,818
634,594,823
634,588,829
631,591,824
629,589,830
628,592,828
631,601,824
629,604,817
630,606,816
629,598,819
628,593,822
627,586,827
627,572,829
628,567,835
625,565,835
626,567,836
622,576,831
621,586,835
616,594,828
619,603,823
620,606,819
621,612,823
623,616,826
622,617,833
625,611,834
622,590,830
622,577,830
622,565,826
623,566,841
