598,580,865
666,578,840
659,576,836
662,563,822
662,559,818
666,550,813
668,552,806
670,551,793
673,556,795
676,557,799
675,560,804
672,562,798
678,563,772
647,567,886
678,571,791
676,576,803
678,592,802
681,599,805
683,591,792
689,595,798
686,584,799
687,585,798
688,574,796
682,578,796
682,587,811
675,596,819
673,601,827
683,606,822
678,607,825
676,603,821
678,601,824
674,594,827
668,588,834
669,588,832
670,592,828
669,599,826
668,599,829
670,606,832
669,604,831
670,606,834
670,606,832
669,602,827
667,598,820
668,596,816
670,596,813
671,598,814
672,597,815
670,597,813
673,600,815
670,598,824
