618,603,854
615,601,859
611,600,856
611,594,852
610,587,848
609,581,847
608,579,835
610,578,824
609,581,817
610,584,815
617,588,819
622,587,826
628,582,820
615,593,799
631,576,826
626,592,831
635,584,819
641,579,808
628,578,810
633,572,805
634,578,809
633,576,819
635,578,823
638,585,823
636,589,824
639,589,829
635,587,825
635,588,819
634,574,817
633,576,815
633,581,818
636,580,809
632,586,816
632,595,817
632,590,829
632,581,835
633,580,842
630,576,838
631,578,832
629,580,822
628,583,820
630,590,815
632,594,823
628,581,829
643,599,833
628,578,841
633,592,830
636,589,827
629,595,818
629,608,821
