788,579,532
692,615,734
684,620,750
688,603,768
691,606,788
690,592,810
691,582,826
691,576,827
680,579,812
669,586,804
661,590,773
662,593,775
661,595,782
663,598,814
662,586,832
700,571,747
663,573,810
673,583,817
664,600,799
662,566,792
669,567,775
667,578,786
670,591,814
663,599,838
667,590,854
684,554,854
661,617,816
633,610,771
634,571,782
640,573,813
644,566,854
662,560,895
673,562,916
675,571,914
664,579,898
670,595,874
660,603,850
663,616,830
663,628,811
662,620,804
660,622,795
656,610,805
654,575,813
646,587,820
642,579,842
635,565,831
629,565,831
630,568,809
629,580,796
635,570,788
