619,569,843
621,564,842
621,561,833
623,558,826
622,557,822
625,555,819
630,556,821
632,553,817
634,557,815
634,563,773
654,561,811
639,560,826
639,554,810
643,565,794
640,559,797
649,585,800
648,572,820
648,572,835
648,575,825
647,570,825
645,568,816
647,572,812
642,566,811
646,580,810
649,585,823
647,574,834
646,578,833
646,578,826
643,573,818
642,569,816
639,564,820
639,570,816
639,569,822
639,567,817
649,532,803
636,590,836
628,575,863
643,556,804
633,564,828
638,564,843
634,566,843
633,571,848
630,572,843
633,572,848
626,567,847
625,562,844
629,565,832
632,563,825
633,563,813
652,550,750
